Date,"HRC, Exy-Mumbai, India, 2.5-8mm / CTL, IS2062, Gr E250 Br.","CNF_MET COKE, 64% CNF East coast India, China ,25-90mm $/t   90","Fe 62 : Iron Ore Fines, CNF Rizhao, China : Fines, Fe 61% (Australia Origin) 5540","HCC : Coking Coal, CNF Paradip, India : HCC 64 Mid Vol, Australia-origin","Pellet Index, PELLEX, DAP-Raipur, India 6-20 mm, Fe 63% 1401","Mumbai: Scrap Price 80:20 INR/t, 1047","Iron Ore Fines, Odisha Index, India : 0-10mm, Fe 62% 1428",HRC-FOB-Rizhao-China-fob-USD 2.5 mm,"HRC, FOB Black Sea, Russia : 3mm,SAE1006 , 58","HRC, Exy-Delhi, India, 2.5-8mm / CTL, IS2062, Gr E250 Br.","Platts North European HRC, EXW Ruhr $/t","CRC, Exy-Mumbai, India,0.90mm / CTL, IS 513, CR1",India INR/USD,Vessel Freight,BDI,NCDEX Steel Future INR/t,India Production Quantity of Flat Steel in MnT,"Price : HR Plate, Exy-Mumbai, India : 5-10mm,Gr E250 Br. INR"
2021-04-18,63400.0,407.0,173.4,105.5,14100.0,32866.6666666667,7100.0,890.0,895.0,61500.0,1089.022,74500.0,74.92,22.5,2788,43114.0,990025.77,63000.0
2021-04-25,64750.0,411.5,183.4,105.0,14550.0,33233.3333333333,7800.0,900.0,950.0,61500.0,1149.272,77500.0,74.05,24.8,3053,43822.0,990025.77,64250.0
2021-05-02,65125.0,413.0,189.8,105.0,14550.0,34200.0,7800.0,915.0,990.0,61500.0,1195.912,80188.0,73.252,24.4,3183,43600.0,966742.64,64250.0
2021-05-09,66750.0,418.5,191.6,103.0,15050.0,35366.6666666667,7600.0,965.0,990.0,65000.0,1219.0725,81000.0,73.29,29.3,2939,45786.0,908534.83,66500.0
2021-05-16,66500.0,418.5,227.6,105.25,16850.0,36666.6666666667,9300.0,1055.0,1010.0,65250.0,1293.468,81375.0,72.817,29.45,2869,46522.0,908534.83,66500.0
2021-05-23,65667.0,421.0,215.2,115.25,17000.0,36400.0,9300.0,1065.0,1065.0,65250.0,1342.542,81375.0,72.4,26.1,2596,45838.0,908534.83,66500.0
2021-05-30,65083.0,422.0,191.6,129.0,15700.0,34616.6666666667,8900.0,985.0,1090.0,65250.0,1374.64,81250.0,72.86,26.1,2438,44234.0,908534.83,65500.0
2021-06-06,67500.0,422.0,203.6,138.875,16050.0,34516.6666666667,9150.0,945.0,1090.0,67750.0,1389.465,83667.0,73.24,24.6,2857,45366.0,962924.54,67500.0
2021-06-13,67500.0,420.0,210.4,146.5,16300.0,34616.6666666667,9150.0,945.0,1000.0,65250.0,1390.95,83750.0,74.1,26.4,3218,45906.0,971989.49,67500.0
2021-06-20,67500.0,421.0,219.8,154.0,16200.0,34483.3333333333,9150.0,945.0,1000.0,64000.0,1379.846,84063.0,74.21,27.8,3255,45666.0,971989.49,67000.0
2021-06-27,66500.0,427.5,213.8,159.0,15975.0,34200.0,9400.0,943.0,995.0,62750.0,1410.444,82500.0,74.512,26.8,3285,44384.0,971989.49,66200.0
2021-07-04,66500.0,430.5,218.0,166.0,15850.0,33316.6666666667,9600.0,943.0,975.0,62750.0,1403.606,82400.0,74.485,28.9,3300,42606.0,975797.56,65800.0
2021-07-11,65000.0,436.5,220.2,174.875,15625.0,32750.0,9100.0,930.0,950.0,62750.0,1396.004,80900.0,74.606,27.0,3039,42954.0,978653.62,64500.0
2021-07-18,64500.0,439.5,218.6,180.25,15550.0,33366.6666666667,9400.0,940.0,930.0,62750.0,1382.682,79500.0,74.425,25.55,3199,42308.0,978653.62,64500.0
2021-07-25,64100.0,440.5,215.4,183.375,14700.0,33916.6666666667,9200.0,945.0,930.0,63600.0,1378.354,79500.0,74.337,25.85,3292,44198.0,978653.62,64500.0
2021-08-01,65500.0,442.5,200.2,186.0,14725.0,35283.3333333333,8800.0,975.0,922.0,64400.0,1383.432,77700.0,74.24,24.65,3371,44698.0,983382.66,65400.0
2021-08-08,67300.0,445.0,180.2,188.75,14475.0,35800.0,8700.0,1020.0,920.0,64300.0,1375.592,79500.0,74.239,24.65,3566,44774.0,1011756.91,66400.0
2021-08-15,67200.0,448.5,166.2,193.5,14475.0,35100.0,8500.0,1015.0,925.0,64300.0,1350.576,78300.0,74.347,26.6,4092,43990.0,1011756.91,66900.0
2021-08-22,66400.0,414.369826021003,153.4,198.0,13850.0,35466.6666666667,8100.0,1010.0,920.0,64300.0,1340.79,77800.0,73.47,26.1,4235,45896.0,1011756.91,66600.0
2021-08-29,66300.0,427.76851321334,145.4,208.75,12150.0,34700.0,6900.0,985.0,920.0,64000.0,1334.75,76800.0,72.982,27.8,3944,44150.0,1011756.91,65800.0
2021-09-05,65500.0,446.932721793853,150.8,224.0,11950.0,34400.0,6750.0,975.0,885.0,63500.0,1332.89,75500.0,73.517,27.5,3864,44380.0,1007488.83,65100.0
2021-09-12,65500.0,446.932721793853,135.8,254.0,11300.0,34600.0,6400.0,985.0,875.0,63500.0,1328.8,75300.0,73.64,26.95,4275,44296.0,1005781.6,65800.0
2021-09-19,65500.0,445.424648949864,118.2,301.5,11100.0,34933.3333333333,5750.0,985.0,860.0,63000.0,1314.452,73300.0,73.813,29.05,4644,44692.0,1005781.6,65800.0
2021-09-26,65300.0,489.449942719353,101.0,336.0,11075.0,34733.3333333333,5050.0,985.0,853.0,63000.0,1277.138,72500.0,74.131,29.8,5202,44682.0,1005781.6,65300.0
2021-10-03,65300.0,486.834001302694,114.8,334.0,11600.0,35240.0,5050.0,980.0,843.0,66800.0,1236.78,72500.0,75.112,29.65,5526,45570.0,1012297.64,66000.0
2021-10-10,67800.0,482.62148908305,117.8,330.75,13050.0,36566.6666666667,5350.0,980.0,810.0,69500.0,1211.206,75300.0,75.013,30.9,4854,47946.0,1020985.7,68900.0
2021-10-17,70900.0,484.824651225708,128.75,332.5,13950.0,38020.0,5550.0,985.0,810.0,70300.0,1202.638,75900.0,74.994,32.6,4410,48622.0,1020985.7,71000.0
2021-10-24,72500.0,487.678078366199,122.8,334.75,13800.0,37900.0,6200.0,980.0,830.0,70000.0,1194.508,75900.0,74.915,32.25,3519,48652.0,1020985.7,72500.0
2021-10-31,71600.0,489.565778159928,119.2,336.25,13150.0,36800.0,6100.0,950.0,860.0,70000.0,1186.296,75800.0,74.174,27.95,2715,47092.0,1020985.7,72000.0
2021-11-07,71600.0,491.452771817222,99.75,337.75,13050.0,37300.0,6000.0,875.0,875.0,70800.0,1175.35,75800.0,74.342,23.1,2807,46954.0,1023817.87,72000.0
2021-11-14,72100.0,489.466668132714,92.6,336.25,12000.0,36750.0,5950.0,815.0,850.0,68250.0,1151.642,77500.0,74.333,21.3,2552,45538.0,1023817.87,72000.0
2021-11-21,71000.0,465.462314795412,89.2,317.75,11200.0,36833.3333333333,5550.0,785.0,835.0,67500.0,1126.544,75800.0,75.04,19.05,2767,43512.0,1023817.87,70500.0
2021-11-28,68800.0,413.558665304647,97.6,277.8,10625.0,36183.3333333333,5200.0,780.0,838.0,66000.0,1108.778,74500.0,75.224,20.7,3171,43320.0,1023817.87,69500.0
2021-12-05,67500.0,402.677465091024,99.2,269.6,9575.0,35633.3333333333,5100.0,775.0,805.0,65000.0,1089.622,72500.0,75.692,25.35,3272,43918.0,1044007.06,68500.0
2021-12-12,66800.0,425.956440079193,104.4,287.8,9725.0,35333.3333333333,5050.0,780.0,795.0,64500.0,1061.168,72300.0,75.985,21.25,2379,43578.0,1052082.73,67000.0
2021-12-19,65300.0,440.0,109.2,293.0,10325.0,36150.0,4500.0,775.0,793.0,63300.0,1045.276,70000.0,74.975,19.0,2217,44396.0,1052082.73,65800.0
2021-12-26,64200.0,487.67,122.4,296.2,10300.0,35600.0,4750.0,780.0,785.0,63300.0,1045.5275,68900.0,74.467,19.0,2250,43556.0,1052082.73,64500.0
2022-01-02,63100.0,563.0,120.0,308.0,10675.0,36400.0,4750.0,765.0,785.0,63300.0,1045.02666666667,67500.0,74.271,22.4,2289,43992.0,1062526.23,63600.0
2022-01-09,63600.0,563.0,123.0,309.033333333333,10750.0,36400.0,4750.0,765.0,785.0,63300.0,1045.1725,66900.0,74.151,22.4,1764,44076.0,1088634.99,64000.0
2022-01-16,63600.0,563.0,128.2,342.55,11225.0,37050.0,4600.0,765.0,765.0,63300.0,1053.924,66900.0,74.383,20.1,1415,45180.0,1088634.99,64000.0
2022-01-23,63600.0,608.0,128.4,379.8,11600.0,37383.3333333333,4900.0,765.0,760.0,64000.0,1056.434,66900.0,75.034,19.55,1381,46860.0,1088634.99,64000.0
2022-01-30,65300.0,620.0,137.0,397.8,11975.0,37720.0,5300.0,775.0,785.0,64800.0,1040.628,67900.0,74.64,19.75,1423,46975.0,1088634.99,65400.0
2022-02-06,66300.0,630.0,144.0,398.0,12175.0,38316.6666666667,5400.0,793.0,810.0,64800.0,1069.386,70400.0,75.319,21.15,1977,47900.0,1112583.88,66300.0
2022-02-13,66500.0,633.0,149.4,394.0,12450.0,38050.0,5900.0,815.0,900.0,64800.0,1102.582,70400.0,74.67,23.2,1964,48798.0,1116575.36,67300.0
2022-02-20,66500.0,583.0,141.2,393.333333333333,12400.0,37900.0,5900.0,830.0,900.0,64800.0,1095.06,70400.0,75.06,23.7,2076,48946.0,1116575.36,67300.0
2022-02-27,66000.0,583.0,137.0,402.0,12650.0,39500.0,6200.0,830.0,890.0,67500.0,1084.108,71300.0,76.41,26.05,2148,49786.0,1116575.36,67300.0
2022-03-06,68400.0,639.0,144.333333333333,436.0,13150.0,43033.3333333333,6500.0,860.0,890.0,73500.0,1100.19,73200.0,76.483,30.7,2718,54202.0,1106322.81,70800.0
2022-03-13,74400.0,714.0,158.2,601.333333333333,14300.0,46483.3333333333,6800.0,915.0,900.0,73500.0,1285.282,81400.0,76.05,32.75,2605,60488.0,1104614.05,75800.0
2022-03-20,74400.0,730.0,145.25,641.0,14000.0,42500.0,6300.0,850.0,910.0,74000.0,1551.458,81400.0,76.28,27.05,2544,58216.0,1104614.05,75800.0
2022-03-27,73900.0,686.0,147.0,571.333333333333,13900.0,43883.3333333333,6150.0,870.0,920.0,74000.0,1574.37,83500.0,75.973,28.9,2357,59642.0,1104614.05,75250.0
2022-04-03,76500.0,676.0,154.4,494.166666666667,13300.0,43066.6666666667,6000.0,920.0,230.0,76500.0,1551.646,85800.0,75.938,26.2,2055,58238.0,1088306.09,77000.0
2022-04-10,78800.0,630.0,159.4,387.0,12450.0,43316.6666666667,6000.0,920.0,945.0,75500.0,1512.036,89000.0,76.305,24.0,2137,56694.0,1066562.14,78500.0
2022-04-17,76600.0,646.0,153.0,446.166666666667,11650.0,42400.0,5700.0,935.0,965.0,74500.0,1476.755,86800.0,76.46,26.55,2307,55012.5,1066562.14,76300.0
2022-04-24,75000.0,684.0,151.166666666667,464.333333333333,11850.0,45216.6666666667,6050.0,900.0,940.0,71500.0,1453.586,85700.0,76.52,26.15,2404,59134.0,1066562.14,72500.0
2022-05-01,73700.0,704.0,141.6,457.5,11250.0,44166.6666666667,5700.0,850.0,935.0,71500.0,1370.922,83500.0,76.956,26.0,2718,56254.0,1066449.87,72500.0
2022-05-08,72500.0,706.0,143.666666666667,472.5,10975.0,44000.0,5650.0,850.0,935.0,70500.0,1305.295,82600.0,77.47,27.9,3104,56408.0,1065776.25,72500.0
2022-05-15,71400.0,675.5,132.0,476.8,10675.0,43850.0,5550.0,820.0,890.0,69500.0,1214.62,81300.0,77.85,28.5,3344,54488.0,1065776.25,71800.0
2022-05-22,69300.0,586.67,128.0,490.8,10250.0,42750.0,4800.0,810.0,820.0,65000.0,1154.354,79300.0,77.596,30.1,2681,53662.0,1065776.25,70000.0
2022-05-29,66100.0,600.0,133.4,463.333333333333,8875.0,38500.0,4000.0,789.0,780.0,63500.0,1114.422,75800.0,77.592,30.15,2633,48456.0,1065776.25,67000.0
2022-06-05,63800.0,585.0,137.8,406.8,8550.0,38483.3333333333,3600.0,780.0,750.0,62300.0,1048.952,73000.0,78.116,29.5,2320,47520.0,1032258.25,65100.0
2022-06-12,63100.0,620.0,145.8,357.8,8100.0,37983.3333333333,3300.0,785.0,710.0,60100.0,1010.522,72000.0,77.935,29.1,2578,47278.0,1018851.05,63500.0
2022-06-19,61400.0,630.0,134.8,342.166666666667,7775.0,37833.3333333333,3150.0,760.0,700.0,59200.0,943.136,69500.0,78.23,30.1,2331,48848.0,1018851.05,62100.0
2022-06-26,61300.0,583.0,115.0,332.833333333333,7575.0,37500.0,3100.0,695.0,630.0,58500.0,913.566,69000.0,78.928,26.85,2214,47160.0,1018851.05,61800.0
2022-07-03,60200.0,573.0,120.6,280.0,8000.0,38550.0,3200.0,675.0,590.0,58500.0,882.556,68500.0,79.26,25.9,2067,49822.0,1009898.77,61100.0
2022-07-10,59800.0,537.0,113.4,244.833333333333,8325.0,39766.6666666667,3500.0,660.0,600.0,58500.0,867.138,68000.0,79.76,24.0,2150,50848.0,997962.4,61100.0
2022-07-17,59800.0,525.0,107.6,212.666666666667,8800.0,42466.6666666667,3500.0,618.0,612.5,58500.0,859.874,68000.0,79.83,23.25,2146,53446.0,997962.4,61100.0
2022-07-24,59600.0,493.0,97.6,198.0,8850.0,40700.0,3550.0,625.0,590.0,57300.0,874.344,68000.0,79.336,23.35,1895,51902.0,997962.4,60800.0
2022-07-31,57800.0,437.0,109.0,180.166666666667,8800.0,40716.6666666667,3650.0,588.0,600.0,57000.0,867.142,67600.0,79.36,21.0,1560,52230.0,997962.4,58600.0
2022-08-07,57400.0,397.0,110.4,172.666666666667,9150.0,42666.6666666667,3250.0,605.0,570.0,56500.0,844.406,67500.0,79.641,18.8,1477,52752.0,1007990.22,58200.0
2022-08-14,57300.0,420.0,109.0,195.4,9200.0,42560.0,3600.0,612.0,570.0,56200.0,790.062,66900.0,79.92,19.8,1279,52685.0,1007990.22,58000.0
2022-08-21,57300.0,442.0,102.25,241.4,8900.0,43320.0,3400.0,620.0,570.0,55800.0,759.782,66900.0,79.961,19.8,1082,53027.5,1007990.22,58000.0
2022-08-28,56700.0,445.0,101.6,253.666666666667,8550.0,42583.3333333333,3400.0,605.0,570.0,55500.0,707.062,66800.0,79.717,18.6,1086,50722.0,1007990.22,57300.0
2022-09-04,55900.0,443.0,100.6,255.0,8350.0,41300.0,3400.0,590.0,520.0,55900.0,753.824,66300.0,79.635,18.25,1213,49440.0,1009344.97,56400.0
2022-09-11,55200.0,443.0,97.4,257.5,8100.0,40200.0,3450.0,580.0,553.0,55600.0,770.478,65700.0,79.686,20.95,1553,49382.0,1010361.03,56400.0
2022-09-18,56100.0,427.0,102.4,245.833333333333,8100.0,39450.0,3400.0,595.0,558.0,56300.0,752.108,65700.0,81.25,22.1,1816,50894.0,1010361.03,56900.0
2022-09-25,56500.0,421.0,97.6,237.0,8100.0,38716.6666666667,3500.0,575.0,564.0,56400.0,727.215,65700.0,81.509,21.25,1760,49434.0,1010361.03,57600.0
2022-10-02,57500.0,420.0,97.2,246.666666666667,8250.0,39250.0,3500.0,575.0,565.0,56500.0,712.184,66200.0,82.82,19.6,1961,49558.0,1019089.13,58100.0
2022-10-09,57500.0,440.0,95.75,254.4,8300.0,39360.0,3500.0,590.0,585.0,57400.0,714.606,66200.0,82.34,21.65,1838,49667.5,1040909.37,58100.0
2022-10-16,57000.0,445.0,96.6,264.0,8275.0,39400.0,3500.0,590.0,580.0,56800.0,671.99,65600.0,82.529,21.1,1819,49582.0,1040909.37,57800.0
2022-10-23,56300.0,450.0,94.0,274.833333333333,8000.0,38483.3333333333,3700.0,580.0,590.0,56800.0,645.442,65300.0,82.261,21.35,1534,49114.0,1040909.37,57300.0
2022-10-30,56300.0,452.0,87.0,287.5,8000.0,37825.0,3600.0,575.0,560.0,56500.0,649.132,65300.0,81.962,18.8,1323,48535.0,1040909.37,57300.0
2022-11-06,56100.0,439.0,82.8333333333333,294.333333333333,7800.0,36983.3333333333,3500.0,570.0,544.0,55900.0,640.668,63600.0,80.477,18.15,1355,47462.0,1076159.88,57300.0
2022-11-13,56100.0,404.5,88.6,296.333333333333,7800.0,36150.0,3400.0,515.0,528.0,54600.0,649.732,63400.0,81.617,17.5,1189,46032.5,1082034.97,57000.0
2022-11-20,56100.0,378.0,95.8,264.166666666667,7600.0,34100.0,3400.0,570.0,525.0,54600.0,647.616,62600.0,81.685,16.35,1324,44102.0,1082034.97,57000.0
2022-11-27,56100.0,395.0,96.0,231.833333333333,8750.0,33800.0,3900.0,550.0,525.0,54600.0,629.44,62600.0,81.41,14.65,1324,43574.0,1082034.97,57000.0
2022-12-04,55600.0,397.0,100.8,228.833333333333,8450.0,34700.0,4250.0,545.0,518.0,54100.0,634.644,62100.0,82.41,15.4,1386,44624.0,1093242.79,56400.0
2022-12-11,54100.0,400.0,109.0,231.333333333333,8725.0,36216.6666666667,4350.0,580.0,550.0,53700.0,658.732,60300.0,82.706,14.85,1560,46244.0,1101648.66,55300.0
2022-12-18,53500.0,405.0,111.0,230.0,8900.0,36266.6666666667,4500.0,590.0,578.0,54100.0,699.76,59400.0,82.78,14.05,1515,46130.0,1101648.66,54500.0
2022-12-25,53700.0,393.0,111.8,249.166666666667,9250.0,36300.0,4500.0,600.0,588.0,54500.0,711.928,59200.0,82.717,14.0,1300,46304.0,1101648.66,54600.0
2023-01-01,54500.0,401.0,115.0,268.166666666667,9475.0,38000.0,4700.0,605.0,588.0,56000.0,723.6725,59200.0,82.27,13.8,1130,48134.0,1098456.73,55500.0
2023-01-08,56900.0,404.0,117.0,280.166666666667,9725.0,38350.0,4850.0,610.0,588.0,56000.0,736.2575,61400.0,81.28,13.3,946,48980.0,1079305.16,57500.0
2023-01-15,56900.0,449.0,121.8,287.0,9700.0,37516.6666666667,4900.0,625.0,613.0,56800.0,769.228,62000.0,80.979,12.25,763,48732.0,1079305.16,57500.0
2023-01-22,57900.0,449.0,123.6,295.5,10300.0,37433.3333333333,5000.0,645.0,613.0,57800.0,801.514,63500.0,81.51,12.8,676,50335.0,1079305.16,58500.0
2023-01-29,59700.0,449.0,127.0,304.0,10250.0,37080.0,5250.0,645.0,688.0,60400.0,824.278,64700.0,82.206,13.15,621,50167.5,1079305.16,60400.0
2023-02-05,60900.0,422.0,127.6,317.0,10200.0,36583.3333333333,5400.0,655.0,688.0,59800.0,820.618,65400.0,82.51,13.8,602,48936.0,1083492.55,61300.0
2023-02-12,59800.0,445.0,124.2,337.666666666667,10050.0,36000.0,5400.0,655.0,680.0,58400.0,817.598,65300.0,82.75,13.55,538,47936.0,1085167.5,60600.0
2023-02-19,58300.0,455.0,124.2,349.5,10025.0,36416.6666666667,5400.0,660.0,680.0,59400.0,831.554,64000.0,82.897,12.45,883,47840.0,1085167.5,59100.0
2023-02-26,59300.0,450.0,130.0,339.666666666667,10200.0,36900.0,5700.0,675.0,695.0,59800.0,842.664,64300.0,81.68,16.5,1211,49166.0,1085167.5,60300.0
2023-03-05,60700.0,438.0,125.6,317.833333333333,10200.0,37433.3333333333,5700.0,675.0,730.0,59800.0,855.526,65100.0,81.96,17.35,1424,49174.0,1089973.66,61100.0
2023-03-12,60700.0,440.0,126.5,329.75,10000.0,38666.6666666667,5700.0,695.0,780.0,59500.0,886.974,65100.0,82.52,17.3,1535,49755.0,1091896.13,61200.0
2023-03-19,60000.0,440.0,131.666666666667,315.833333333333,9925.0,38766.6666666667,5700.0,695.0,780.0,59400.0,904.792,64800.0,82.334,16.15,1489,50235.0,1091896.13,61000.0
2023-03-26,60000.0,438.0,125.0,301.333333333333,9800.0,37600.0,5700.0,695.0,750.0,59400.0,918.038,64600.0,82.16,15.5,1389,48572.0,1091896.13,60800.0
2023-04-02,59900.0,430.0,124.0,281.166666666667,9700.0,37883.3333333333,5700.0,685.0,735.0,60250.0,927.246,64400.0,81.86,16.6,1560,48617.5,1096117.81,60800.0
2023-04-09,60200.0,427.0,122.0,260.5,9625.0,38500.0,5700.0,680.0,720.0,60300.0,933.4,64500.0,81.82,16.9,1435,48723.3333333333,1106672.0,60800.0
2023-04-16,60100.0,421.0,120.5,251.0,9325.0,38250.0,5700.0,665.0,705.0,60050.0,933.438,64500.0,82.03,16.2,1504,47402.5,1106672.0,61000.0
2023-04-23,59950.0,415.0,119.6,238.333333333333,9300.0,38416.6666666667,5700.0,665.0,650.0,59800.0,920.436,64250.0,81.72,16.4,1576,48682.0,1106672.0,60900.0
2023-04-30,59500.0,404.0,107.4,216.333333333333,9275.0,37683.3333333333,5600.0,615.0,630.0,59000.0,917.09,63650.0,81.7,16.4,1558,47354.0,1106672.0,60100.0
2023-05-07,59000.0,396.0,105.75,205.333333333333,8875.0,36766.6666666667,5600.0,597.5,630.0,58850.0,892.214,63150.0,82.173,16.4,1558,45652.5,1064955.16,60000.0
2023-05-14,58450.0,370.0,106.2,215.166666666667,8750.0,37133.3333333333,5600.0,580.0,630.0,58450.0,872.855,62900.0,82.878,14.1,1384,45322.0,1064955.16,59600.0
2023-05-21,57350.0,357.0,108.0,206.0,9075.0,38166.6666666667,5400.0,550.0,595.0,58400.0,831.702,62700.0,82.57,14.1,1172,47698.0,1064955.16,58700.0
2023-05-28,56800.0,332.0,102.0,198.0,9150.0,37483.3333333333,5400.0,545.0,595.0,58000.0,808.586,61950.0,82.398,14.1,919,45942.0,1064955.16,58200.0
2023-06-04,56000.0,313.0,103.2,199.75,9050.0,37583.3333333333,5500.0,530.0,595.0,57400.0,781.8825,61100.0,82.44,13.8,1055,46130.0,1072557.35,57600.0
2023-06-11,55250.0,307.0,109.8,201.6,9000.0,37200.0,5500.0,560.0,580.0,56550.0,757.416,60200.0,81.91,13.85,1076,46572.0,1078259.0,57100.0
2023-06-18,55500.0,304.0,114.2,200.0,9100.0,37000.0,5200.0,550.0,580.0,56300.0,746.498,59700.0,81.98,15.2,1240,47946.0,1078259.0,56400.0
2023-06-25,55400.0,305.0,113.666666666667,200.75,9100.0,36966.6666666667,5200.0,557.0,580.0,56300.0,738.386,59650.0,82.091,15.0,1091,47512.0,1078259.0,56300.0
2023-07-02,55150.0,308.0,112.5,203.333333333333,9050.0,36283.3333333333,4950.0,550.0,575.0,56000.0,733.596,59200.0,82.61,15.0,1009,46125.0,1073743.71,56300.0
2023-07-09,55200.0,306.0,111.166666666667,197.333333333333,9000.0,34616.6666666667,4800.0,560.0,575.0,56000.0,745.308,59100.0,82.049,15.2,1090,45710.0,1062455.48,56300.0
2023-07-16,55300.0,304.0,109.0,196.4,9000.0,34000.0,4700.0,550.0,570.0,56000.0,745.104,59100.0,81.98,15.4,978,44942.0,1062455.48,56500.0
2023-07-23,55600.0,311.0,115.4,200.0,8950.0,34483.3333333333,4200.0,555.0,585.0,56100.0,735.956,59400.0,82.225,15.4,1110,44396.6666666667,1062455.48,56500.0
2023-07-30,55900.0,320.0,115.2,204.0,8800.0,33650.0,4200.0,585.0,570.0,56100.0,718.932,59950.0,82.668,15.4,1136,44030.0,1062455.48,56800.0
2023-08-06,56000.0,330.0,108.0,210.2,8975.0,34750.0,4200.0,582.5,565.0,56800.0,703.938,60400.0,82.87,15.0,1129,44480.0,1096419.35,57000.0
2023-08-13,56400.0,334.0,104.4,215.8,9050.0,34900.0,4200.0,570.0,565.0,56800.0,701.674,60800.0,83.14,14.0,1237,44302.0,1102080.0,57100.0
2023-08-20,56400.0,330.0,105.5,221.25,9150.0,35640.0,4400.0,560.0,569.0,56800.0,688.888,60800.0,82.637,14.0,1080,44980.0,1102080.0,57200.0
2023-08-27,56400.0,330.0,112.8,223.833333333333,9450.0,35966.6666666667,4400.0,550.0,565.0,57150.0,701.36,60800.0,82.689,12.5,1065,45834.0,1102080.0,57200.0
2023-09-03,56700.0,322.0,116.25,229.333333333333,9950.0,36500.0,4500.0,550.0,565.0,58100.0,722.038,61200.0,83.004,13.0,1186,46472.0,1106672.0,57500.0
2023-09-10,57650.0,323.0,118.8,233.2,10150.0,36733.3333333333,4600.0,557.5,560.0,58100.0,705.726,61650.0,83.069,14.0,1381,46606.0,1112794.67,58300.0
2023-09-17,57700.0,330.0,121.6,244.0,10250.0,36716.6666666667,4950.0,555.0,570.0,58450.0,679.09,62000.0,82.97,14.0,1593,46038.0,1112794.67,58300.0
2023-09-24,57950.0,347.0,123.6,258.6,10650.0,36966.6666666667,5300.0,560.0,570.0,59150.0,671.8,63000.0,83.03,16.0,1701,47147.5,1112794.67,58300.0
2023-10-01,58850.0,356.0,119.5,260.0,10500.0,36933.3333333333,5300.0,550.0,570.0,59300.0,661.378,63900.0,83.118,17.0,1929,46264.0,1113314.0,59100.0
2023-10-08,58950.0,365.0,120.0,267.75,10200.0,36500.0,5100.0,550.0,570.0,59100.0,657.482,63900.0,83.255,17.3,1945,45837.5,1116430.0,59100.0
2023-10-15,58450.0,372.0,116.6,275.8,10050.0,36000.0,5000.0,530.0,570.0,58550.0,643.27,63550.0,83.15,17.3,2046,45086.0,1116430.0,59000.0
2023-10-22,57700.0,373.0,119.0,275.6,10000.0,35250.0,5100.0,530.0,575.0,58000.0,643.444,63300.0,83.265,16.5,1563,44570.0,1116430.0,58400.0
2023-10-29,56500.0,373.0,118.25,269.5,9700.0,34240.0,4700.0,520.0,575.0,58000.0,640.502,63100.0,83.14,16.0,1462,44070.0,1116430.0,58400.0
2023-11-05,55950.0,365.0,123.8,272.0,9475.0,33950.0,4850.0,530.0,565.0,58000.0,672.82,63100.0,83.309,16.5,1643,44224.0,1120871.67,57300.0
2023-11-12,55300.0,365.0,127.2,258.8,9325.0,33666.6666666667,4900.0,545.0,560.0,58000.0,688.262,62800.0,83.244,15.0,1820,43696.6666666667,1122648.33,57300.0
2023-11-19,55300.0,365.0,130.5,252.5,9675.0,33780.0,4900.0,550.0,560.0,58000.0,709.362,62800.0,83.34,16.0,2102,43512.5,1122648.33,57300.0
2023-11-26,55000.0,365.0,133.4,255.4,9700.0,34000.0,5000.0,565.0,570.0,58000.0,728.042,62400.0,83.26,16.0,3192,44296.0,1122648.33,56700.0
2023-12-03,55050.0,371.0,132.0,268.6,9650.0,33416.6666666667,5000.0,575.0,570.0,58000.0,732.452,62450.0,83.425,16.0,2483,43587.5,1123236.88,56700.0
2023-12-10,55200.0,375.0,133.0,276.8,9600.0,33933.3333333333,5000.0,575.0,590.0,57800.0,739.034,62500.0,83.02,14.0,2348,43598.0,1124021.61,56700.0
2023-12-17,55100.0,377.0,136.6,275.2,9950.0,34133.3333333333,5100.0,575.0,590.0,57800.0,744.112,62500.0,83.166,14.37,2094,43698.0,1124021.61,56700.0
2023-12-24,55000.0,376.0,135.4,269.8,10150.0,33783.3333333333,5500.0,575.0,600.0,57500.0,756.488,62500.0,83.19,14.38,2094,44148.0,1124021.61,56700.0
2023-12-31,55000.0,373.0,140.25,276.5,10150.0,33540.0,5500.0,575.0,600.0,56900.0,764.26,62200.0,83.103,14.38,2110,43617.5,1124021.61,56700.0
2024-01-07,54600.0,369.0,140.75,275.0,10050.0,33500.0,5500.0,575.0,600.0,56900.0,778.37,62200.0,82.857,17.05,1460,43560.0,1151387.1,55700.0
2024-01-14,54400.0,365.0,135.6,275.0,9925.0,33133.3333333333,5500.0,580.0,605.0,56350.0,800.0,62100.0,83.086,15.7,1503,43070.0,1151387.1,55300.0
2024-01-21,54100.0,365.0,127.6,273.4,9675.0,33000.0,5850.0,570.0,605.0,54950.0,808.0,61950.0,83.115,14.9,1518,42800.0,1151387.1,54600.0
2024-01-28,54000.0,365.0,130.0,270.25,9725.0,33000.0,5800.0,570.0,600.0,55000.0,812.7,61700.0,82.999,15.6,1407,43426.6666666667,1151387.1,54600.0
2024-02-04,54000.0,365.0,132.6,268.6,9850.0,32783.3333333333,5800.0,575.0,598.0,54300.0,822.85,61950.0,83.0,16.3,1545,43222.0,1190141.27,54600.0
