Date,WPI_MS_Bright_Bars,BF Rebar Production,"Rebar, Exy-Hyderabad, India : 12-32mm, BF Route  ,IS 1786 Fe 500D","Rebar, Exy-Delhi, India : 12-32mm, BF Route,IS 1786 Fe 500D","Rebar, Exy-Chennai, India : 12-32mm, BF Route,IS 1786 Fe 500D","Rebar, Exw-Jalna, India : 12-25mm, IF Route,Fe 500, IS 1786","Rebar, Exw-Raipur, India : 12-25mm, IF Route,Fe 500, IS 1786","Rebar, Exw-Mumbai, India : 12-25mm, IF Route,Fe 500, IS 1786","Rebar, Exw-Mandi Gobindgarh, India : 12-25mm, IF Route,Fe 500, IS 1786","Iron Ore Fines, Odisha Index, India : 0-10mm, Fe 62% 1428","Mumbai: Scrap Price 80:20 INR/t, 1047",Pellet_Exw_Raipur,"Pig Iron, DAP-Raipur, India : Steel Grade","Sponge Iron, CDRI, DAP Durgapur, India : Mix (70% Lumps, 30% Fines), FeM 78% (+/-1)","Sponge Iron, PDRI, Exw-Raipur, India : Lumps,FeM 80%, +/-1",Ingot - Mumbai ingot-dap-mumbai-india,"Billet, DAP-Mumbai, India,100x100mm, IS 2831","HCC : Coking Coal, CNF Paradip, India : HCC 64 Mid Vol, Australia-origin","CNF_MET COKE, 64% CNF East coast India, China ,25-90mm $/t   90","Price : Rebar, Exy-Mumbai, India : 12-32mm, BF Route ,IS 1786 Fe 500D"
2023-03-19,148.54,0.274806,61300.0,60800.0,61700.0,55450.0,50383.3333333333,56533.3333333333,54116.6666666667,5700.0,38766.6666666667,10250.0,41750.0,32191.6666666667,31508.3333333333,48100.0,48600.0,315.833333333333,440.0,60800
2023-03-26,148.12,0.274806,61100.0,60700.0,60900.0,54950.0,50033.3333333333,55600.0,53166.6666666667,5700.0,37600.0,10250.0,40983.3333333333,31625.0,30816.6666666667,47166.6666666667,47683.33,301.333333333333,438.0,60300
2023-04-02,147.45,0.26089,60800.0,60400.0,60100.0,55150.0,50216.6666666667,55500.0,53233.3333333333,5700.0,37883.3333333333,9800.0,40508.3333333333,31758.3333333333,30266.6666666667,47800.0,48300.0,281.166666666667,430.0,60200
2023-04-09,147.2,0.2261,60300.0,59700.0,60100.0,55600.0,50400.0,55500.0,53683.3333333333,5700.0,38500.0,9700.0,42166.6666666667,32258.3333333333,30458.3333333333,47783.3333333333,48283.33,260.5,427.0,59900
2023-04-16,146.95,0.2261,59900.0,59200.0,60100.0,55333.3333333333,50250.0,54800.0,53450.0,5700.0,38250.0,9650.0,42875.0,32558.3333333333,30183.3333333333,47316.6666666667,47816.67,251.0,421.0,59700
2023-04-23,146.7,0.2261,59900.0,58800.0,60100.0,55000.0,50650.0,54866.6666666667,53583.3333333333,5700.0,38416.6666666667,9375.0,43158.3333333333,32991.6666666667,30266.6666666667,47783.3333333333,48283.33,238.333333333333,415.0,59400
2023-04-30,146.45,0.2261,59300.0,58200.0,59200.0,54650.0,49883.3333333333,54433.3333333333,52683.3333333333,5600.0,37683.3333333333,9250.0,42516.6666666667,32291.6666666667,29450.0,47066.6666666667,47566.67,216.333333333333,404.0,58800
2023-05-07,145.5,0.215419,58800.0,57900.0,59000.0,53716.6666666667,48566.6666666667,53383.3333333333,51933.3333333333,5600.0,36766.6666666667,8700.0,41341.6666666667,30891.6666666667,28025.0,45800.0,46300.0,205.333333333333,396.0,58100
2023-05-14,144.8,0.215419,57900.0,57400.0,58300.0,53150.0,47716.6666666667,53050.0,51650.0,5600.0,37133.3333333333,8700.0,42566.6666666667,30458.3333333333,28791.6666666667,46633.3333333333,47133.33,215.166666666667,370.0,57400
2023-05-21,144.1,0.215419,56800.0,56200.0,57400.0,53583.3333333333,48116.6666666667,54050.0,52733.3333333333,5400.0,38166.6666666667,9050.0,42508.3333333333,30008.3333333333,29500.0,46700.0,47200.0,206.0,357.0,56400
2023-05-28,143.4,0.215419,55900.0,55300.0,56900.0,52950.0,47583.3333333333,53500.0,52516.6666666667,5400.0,37483.3333333333,9100.0,41783.3333333333,29033.3333333333,28216.6666666667,45616.6666666667,46116.67,198.0,332.0,55800
2023-06-04,141.88,0.229923,55300.0,55200.0,56300.0,51966.6666666667,46950.0,52366.6666666667,52200.0,5500.0,37583.3333333333,8950.0,41100.0,28841.6666666667,27708.3333333333,45033.3333333333,45533.33,199.75,313.0,55100
2023-06-11,141.06,0.2408,54700.0,54500.0,55400.0,51700.0,47400.0,51483.3333333333,52066.6666666667,5500.0,37200.0,8875.0,41525.0,29491.6666666667,28225.0,45366.6666666667,45866.67,201.6,307.0,54400
2023-06-18,140.24,0.2408,54300.0,53500.0,55000.0,51766.6666666667,47666.6666666667,51100.0,52700.0,5200.0,37000.0,8900.0,41758.3333333333,30266.6666666667,28158.3333333333,45366.6666666667,45816.67,200.0,304.0,53500
2023-06-25,139.42,0.2408,53500.0,53000.0,54200.0,51433.3333333333,47250.0,50783.3333333333,52333.3333333333,5200.0,36966.6666666667,8900.0,41000.0,29941.6666666667,27416.6666666667,45200.0,45616.67,200.75,305.0,52900
2023-07-02,138.78,0.235355,53000.0,52600.0,53300.0,50566.6666666667,46666.6666666667,49433.3333333333,51583.3333333333,4950.0,36283.3333333333,8900.0,40175.0,29566.6666666667,27100.0,44250.0,44600.0,203.333333333333,308.0,52300
2023-07-09,138.97,0.221742,52400.0,52000.0,53000.0,49533.3333333333,45600.0,48150.0,51316.6666666667,4800.0,34616.6666666667,8900.0,39641.6666666667,28958.3333333333,26791.6666666667,43166.6666666667,43416.67,197.333333333333,306.0,51600
2023-07-16,139.15,0.221742,51300.0,51300.0,52300.0,48433.3333333333,44300.0,47183.3333333333,50466.6666666667,4700.0,34000.0,8900.0,38866.6666666667,28225.0,26375.0,42350.0,42633.33,196.4,304.0,51200
2023-07-23,139.33,0.221742,50800.0,50800.0,51500.0,47616.6666666667,43183.3333333333,46716.6666666667,49433.3333333333,4200.0,34483.3333333333,8900.0,38575.0,27850.0,26175.0,42116.6666666667,42400.0,200.0,311.0,51000
2023-07-30,139.52,0.221742,50500.0,50000.0,51200.0,47116.6666666667,42816.6666666667,46150.0,48500.0,4200.0,33650.0,8850.0,38475.0,27925.0,26516.6666666667,42116.6666666667,42350.0,204.0,320.0,50500
2023-08-06,140.54,0.220968,50400.0,50000.0,51100.0,47400.0,44466.6666666667,47033.3333333333,49366.6666666667,4200.0,34750.0,9000.0,39808.3333333333,29450.0,28383.3333333333,43350.0,43716.67,210.2,330.0,50500
2023-08-13,141.38,0.220839,50600.0,50400.0,51100.0,47633.3333333333,44333.3333333333,47783.3333333333,50200.0,4200.0,34900.0,9000.0,39691.6666666667,30250.0,28583.3333333333,43116.6666666667,43433.33,215.8,334.0,50800
2023-08-20,142.22,0.220839,50900.0,51000.0,51300.0,48420.0,44920.0,48220.0,50100.0,4400.0,35640.0,9200.0,39550.0,30820.0,28920.0,44120.0,44520.0,221.25,330.0,51200
2023-08-27,143.06,0.220839,51500.0,51800.0,52000.0,49916.6666666667,46333.3333333333,49766.6666666667,50666.6666666667,4400.0,35966.6666666667,9375.0,39608.3333333333,31608.3333333333,30016.6666666667,44783.3333333333,45266.67,223.833333333333,330.0,52000
2023-09-03,143.82,0.224794,54200.0,53900.0,55000.0,51460.0,48220.0,51300.0,51720.0,4500.0,36500.0,9925.0,40620.0,32680.0,31550.0,46300.0,46780.0,229.333333333333,322.0,54200
2023-09-10,143.74,0.230067,55500.0,56100.0,56000.0,51700.0,48433.3333333333,51966.6666666667,52016.6666666667,4600.0,36733.3333333333,10250.0,40700.0,32466.6666666667,31016.6666666667,46333.3333333333,46766.67,233.2,323.0,56500
2023-09-17,143.66,0.230067,55500.0,56300.0,56100.0,51733.3333333333,47416.6666666667,51866.6666666667,51433.3333333333,4950.0,36716.6666666667,10350.0,40450.0,32200.0,30550.0,46100.0,46550.0,244.0,330.0,57000
2023-09-24,143.58,0.230067,56100.0,57300.0,56700.0,51750.0,47466.6666666667,52066.6666666667,51900.0,5300.0,36966.6666666667,10550.0,40375.0,32491.6666666667,31191.6666666667,46260.0,46660.0,258.6,347.0,57900
2023-10-01,143.5,0.231103,56300.0,57300.0,56700.0,51083.3333333333,46233.3333333333,52100.0,50950.0,5300.0,36933.3333333333,10550.0,39560.0,31475.0,30500.0,45720.0,46100.0,260.0,356.0,58100
2023-10-08,142.82,0.237323,57000.0,57700.0,57100.0,51060.0,46480.0,51840.0,50740.0,5100.0,36500.0,10300.0,39600.0,31440.0,30450.0,45760.0,46180.0,267.75,365.0,58100
2023-10-15,142.14,0.237323,56900.0,57400.0,57100.0,51300.0,46383.3333333333,51366.6666666667,50516.6666666667,5000.0,36000.0,10075.0,39166.6666666667,30816.6666666667,29516.6666666667,45133.3333333333,45583.33,275.8,372.0,58000
2023-10-22,141.46,0.237323,56200.0,57100.0,57000.0,50750.0,45866.6666666667,50783.3333333333,49366.6666666667,5100.0,35250.0,10050.0,38491.6666666667,29591.6666666667,28341.6666666667,44083.3333333333,44566.67,275.6,373.0,57200
2023-10-29,140.78,0.237323,56100.0,56600.0,56600.0,50240.0,45120.0,49900.0,48280.0,4700.0,34240.0,9750.0,38040.0,29850.0,27750.0,43780.0,44260.0,269.5,373.0,56500
2023-11-05,139.72,0.239473,56100.0,56300.0,56500.0,49900.0,45083.3333333333,49850.0,49166.6666666667,4850.0,33950.0,9750.0,37425.0,30025.0,27741.6666666667,43166.6666666667,43666.67,272.0,365.0,56400
2023-11-12,139.34,0.240333,55800.0,56100.0,56300.0,49200.0,44283.3333333333,49000.0,48500.0,4900.0,33666.6666666667,9225.0,36820.0,29341.6666666667,27191.6666666667,42600.0,43100.0,258.8,365.0,56000
2023-11-19,138.96,0.240333,55800.0,56100.0,56300.0,49300.0,44620.0,49200.0,48440.0,4900.0,33780.0,9700.0,37000.0,29140.0,27610.0,42900.0,43400.0,252.5,365.0,56000
2023-11-26,138.58,0.240333,55000.0,55600.0,55500.0,49066.6666666667,44383.3333333333,48950.0,48283.3333333333,5000.0,34000.0,9700.0,36841.6666666667,28683.3333333333,27533.3333333333,42533.3333333333,43033.33,255.4,365.0,55300
2023-12-03,138.08,0.248527,54200.0,55200.0,55200.0,48600.0,43416.6666666667,48533.3333333333,47533.3333333333,5000.0,33416.6666666667,9700.0,36575.0,27941.6666666667,26658.3333333333,41933.3333333333,42433.33,268.6,371.0,55000
2023-12-10,137.97,0.259452,54000.0,54700.0,54600.0,48483.3333333333,43316.6666666667,48283.3333333333,47350.0,5000.0,33933.3333333333,9700.0,36691.6666666667,28750.0,26941.6666666667,42500.0,42966.67,276.8,375.0,54600
2023-12-17,137.85,0.259452,54000.0,53800.0,54000.0,49400.0,44350.0,49150.0,48400.0,5100.0,34133.3333333333,9850.0,36866.6666666667,29200.0,27666.6666666667,42916.6666666667,43366.67,275.2,377.0,53800
2023-12-24,137.73,0.259452,53000.0,53300.0,53500.0,48616.6666666667,43433.3333333333,48850.0,48450.0,5500.0,33783.3333333333,10100.0,36910.0,28833.3333333333,27025.0,41916.6666666667,42416.67,269.8,376.0,53300
2023-12-31,137.62,0.259452,52200.0,52700.0,52800.0,47920.0,43060.0,48800.0,47400.0,5500.0,33540.0,10200.0,36991.6666666667,27900.0,26550.0,41620.0,42060.0,276.5,373.0,52500
2024-01-07,137.46,0.250419,51900.0,52400.0,52500.0,48566.6666666667,43516.6666666667,48916.6666666667,47633.3333333333,5500.0,33500.0,10100.0,37216.6666666667,28658.3333333333,27183.3333333333,42466.6666666667,42916.67,275.0,369.0,52200
2024-01-14,137.42,0.250419,51600.0,51900.0,52300.0,48766.6666666667,43250.0,48650.0,47650.0,5500.0,33133.3333333333,10000.0,37775.0,28525.0,26841.6666666667,41966.6666666667,42400.0,275.0,365.0,52000
2024-01-21,137.38,0.250419,51000.0,51500.0,51600.0,48050.0,43050.0,48616.6666666667,47466.6666666667,5850.0,33000.0,9700.0,37700.0,28158.3333333333,26500.0,42116.6666666667,42583.33,273.4,365.0,51500
2024-01-28,137.34,0.250419,51200.0,51800.0,51600.0,48120.0,42920.0,48700.0,47280.0,5800.0,33000.0,9700.0,37630.0,27670.0,26420.0,42040.0,42540.0,270.25,365.0,51400
2024-02-04,137.18,0.238357,51300.0,51900.0,51700.0,48133.3333333333,42866.6666666667,48400.0,47283.3333333333,5800.0,32783.3333333333,9800.0,37333.3333333333,27283.3333333333,26450.0,42116.6666666667,42616.67,268.6,365.0,51700
2024-02-11,137.06,0.22931,51800.0,52000.0,51900.0,48100.0,42666.6666666667,48033.3333333333,46883.3333333333,5800.0,32533.3333333333,9500.0,37058.3333333333,26733.3333333333,26241.6666666667,42133.3333333333,42633.33,261.4,363.0,52100
2024-02-18,136.94,0.22931,51400.0,51500.0,51600.0,48183.3333333333,42333.3333333333,48083.3333333333,46566.6666666667,5650.0,32500.0,9500.0,36690.0,25675.0,26191.6666666667,42083.3333333333,42583.33,262.0,350.0,51800
2024-02-25,136.82,0.22931,51200.0,51400.0,51300.0,48366.6666666667,42850.0,48300.0,47233.3333333333,5450.0,33066.6666666667,9400.0,36775.0,26208.3333333333,26333.3333333333,42533.3333333333,43050.0,261.2,355.0,51600
2024-03-03,137.32,0.233809,51000.0,51400.0,51300.0,49050.0,43033.3333333333,48733.3333333333,47616.6666666667,5250.0,33516.6666666667,9300.0,36600.0,26450.0,26166.6666666667,42400.0,42900.0,260.2,354.0,51600
2024-03-10,137.93,0.239806,51000.0,51500.0,51400.0,49400.0,43766.6666666667,49233.3333333333,47533.3333333333,5100.0,33633.3333333333,9100.0,37075.0,26983.3333333333,26675.0,42683.3333333333,43183.3333333333,254.8,346.0,51900
2024-03-17,138.55,0.239806,51000.0,52100.0,51700.0,49300.0,43483.3333333333,49500.0,47433.3333333333,5100.0,33500.0,9200.0,37225.0,26950.0,26475.0,42200.0,42716.6666666667,239.25,344.0,52000
2024-03-24,139.17,0.239806,51300.0,52000.0,51800.0,48783.3333333333,42833.3333333333,49233.3333333333,46750.0,4750.0,33050.0,9200.0,37120.0,27408.3333333333,26516.6666666667,41816.6666666667,42366.6666666667,218.2,335.0,52400
2024-03-31,139.78,0.239806,51800.0,52000.0,51800.0,48800.0,43275.0,49050.0,47200.0,4550.0,33000.0,9200.0,37120.0,28425.0,27012.5,41900.0,42500.0,207.0,320.0,52700
2024-04-07,140.74,0.218167,53000.0,52600.0,53000.0,49533.3333333333,44683.3333333333,49450.0,48833.3333333333,4600.0,33350.0,9275.0,38816.6666666667,29583.3333333333,28591.6666666667,42933.3333333333,43516.6666666667,199.6,313.0,53400
2024-04-14,141.08,0.218167,53400.0,53400.0,53300.0,50416.6666666667,46083.3333333333,49883.3333333333,50566.6666666667,4600.0,34000.0,9500.0,39541.6666666667,29950.0,28858.3333333333,43016.6666666667,43516.6666666667,186.0,299.0,53500
2024-04-21,141.42,0.218167,55000.0,55600.0,55300.0,52066.6666666667,47450.0,50883.3333333333,51550.0,4950.0,34866.6666666667,9800.0,40700.0,31166.6666666667,30058.3333333333,44883.3333333333,45400.0,202.2,307.0,55000
2024-04-28,141.76,0.218167,56300.0,56500.0,56300.0,51833.3333333333,46600.0,51300.0,51433.3333333333,4950.0,35000.0,9800.0,41166.6666666667,30566.6666666667,28883.3333333333,44750.0,45316.6666666667,208.6,325.0,56300
2024-05-05,141.64,0.221849,57700.0,58500.0,58100.0,51833.3333333333,46816.6666666667,51633.3333333333,51383.3333333333,5000.0,35766.6666666667,10200.0,42841.6666666667,30975.0,29175.0,46116.6666666667,46633.3333333333,208.25,330.0,57800
2024-05-12,141.18,0.223323,58700.0,58900.0,59000.0,53250.0,48116.6666666667,53133.3333333333,52650.0,5000.0,36500.0,10650.0,43666.6666666667,31166.6666666667,29925.0,47433.3333333333,47933.3333333333,204.8,330.0,58800
2024-05-19,140.72,0.223323,59300.0,58400.0,59200.0,52500.0,47316.6666666667,53250.0,51550.0,5000.0,35916.6666666667,10650.0,42883.3333333333,30433.3333333333,29350.0,46566.6666666667,47116.6666666667,205.8,320.0,58700
2024-05-26,140.26,0.223323,58700.0,58200.0,58900.0,52266.6666666667,47833.3333333333,53166.6666666667,51733.3333333333,5400.0,36400.0,10700.0,42083.3333333333,30416.6666666667,29125.0,46433.3333333333,47050.0,205.0,317.0,58400
2024-06-02,138.93,0.229249,58300.0,58200.0,58600.0,51750.0,47800.0,52650.0,51516.6666666667,5500.0,36466.6666666667,11550.0,41308.3333333333,30366.6666666667,28341.6666666667,45883.3333333333,46566.6666666667,205.75,314.0,58000
2024-06-09,138.07,0.244067,58300.0,58600.0,58400.0,52700.0,48400.0,52150.0,52160.0,5450.0,36333.3333333333,11550.0,41066.6666666667,29966.6666666667,28075.0,45800.0,46416.6666666667,217.0,314.0,58100
2024-06-16,137.2,0.244067,57900.0,58100.0,58400.0,51600.0,47500.0,51316.6666666667,51500.0,5300.0,35433.3333333333,11000.0,39825.0,28650.0,27125.0,44616.6666666667,45133.3333333333,224.0,314.0,57800
2024-06-23,136.33,0.244067,57600.0,58000.0,57700.0,49883.3333333333,45850.0,49883.3333333333,50150.0,4800.0,34600.0,10600.0,38658.3333333333,27466.6666666667,26050.0,43050.0,43550.0,223.5,310.0,57300
2024-06-30,135.47,0.244067,56400.0,56800.0,56900.0,48300.0,44066.6666666667,48966.6666666667,48750.0,4750.0,33733.3333333333,9775.0,37525.0,26700.0,25325.0,42033.3333333333,42550.0,208.6,297.0,56300
2024-07-07,134.34,0.225581,55300.0,55900.0,55400.0,47516.6666666667,43300.0,48416.6666666667,49033.3333333333,4700.0,33816.6666666667,9525.0,37991.6666666667,27266.6666666667,25908.3333333333,42016.6666666667,42516.6666666667,216.0,295.0,55200
2024-07-14,134.08,0.225581,54300.0,54700.0,54600.0,46466.6666666667,42483.3333333333,47233.3333333333,48133.3333333333,4500.0,33100.0,9250.0,38033.3333333333,26783.3333333333,25566.6666666667,41116.6666666667,41550.0,220.4,299.0,54300
2024-07-21,133.82,0.225581,53300.0,52800.0,53200.0,46600.0,42250.0,46666.6666666667,48450.0,4300.0,33066.6666666667,9250.0,38283.3333333333,27433.3333333333,25733.3333333333,41283.3333333333,41666.6666666667,208.2,295.0,52300
2024-07-28,133.56,0.225581,51900.0,52100.0,52500.0,45366.6666666667,41633.3333333333,45416.6666666667,47350.0,4650.0,33283.3333333333,8800.0,37883.3333333333,26991.6666666667,25225.0,40683.3333333333,41083.3333333333,202.8,288.0,51700
2024-08-04,133.6,0.20971,51100.0,51700.0,52100.0,45633.3333333333,42033.3333333333,44850.0,47833.3333333333,4500.0,32916.6666666667,9100.0,37833.3333333333,27416.6666666667,25100.0,41050.0,41450.0,199.8,285.0,50800
2024-08-11,133.9,0.197806,50300.0,50800.0,51600.0,44650.0,41300.0,44683.3333333333,46800.0,4450.0,32666.6666666667,9100.0,36891.6666666667,26883.3333333333,24391.6666666667,40766.6666666667,41050.0,198.25,279.0,50300
2024-08-18,134.2,0.197806,50200.0,50200.0,51200.0,44600.0,41200.0,45080.0,46540.0,4300.0,32900.0,9100.0,36600.0,27100.0,24460.0,40680.0,41000.0,190.666666666667,273.0,49900
2024-08-25,134.5,0.197806,49400.0,49800.0,50200.0,44940.0,41700.0,45840.0,46720.0,4200.0,32840.0,9100.0,36491.6666666667,27040.0,24910.0,40660.0,41080.0,182.75,262.0,49600
2024-09-01,134.8,0.198482,49300.0,50200.0,50300.0,44616.6666666667,41533.3333333333,45800.0,46450.0,4100.0,32500.0,9000.0,36483.3333333333,26900.0,24783.3333333333,40466.6666666667,40900.0,173.5,262.0,50300
2024-09-08,135.16,0.202533,50000.0,50800.0,50800.0,44583.3333333333,41333.3333333333,45700.0,46333.3333333333,4200.0,32580.0,8750.0,36508.3333333333,26666.6666666667,24733.3333333333,40220.0,40660.0,166.6,262.0,50600
2024-09-15,135.52,0.202533,50000.0,50800.0,51500.0,44616.6666666667,40850.0,45650.0,46016.6666666667,4200.0,32466.6666666667,8600.0,36450.0,26508.3333333333,24725.0,39666.6666666667,40150.0,155.8,259.0,50600
2024-09-22,135.88,0.202533,50100.0,50700.0,52200.0,45066.6666666667,41300.0,45183.3333333333,45650.0,4500.0,32400.0,8600.0,36433.3333333333,27083.3333333333,25333.3333333333,39550.0,40033.3333333333,155.0,260.0,50000
2024-09-29,136.24,0.202533,50600.0,51200.0,52700.0,46983.3333333333,43783.3333333333,46183.3333333333,47483.3333333333,4500.0,32883.3333333333,9050.0,37550.0,28350.0,26850.0,41450.0,41966.6666666667,160.8,262.0,50500
2024-10-06,136.74,0.228869,52600.0,53500.0,53700.0,49060.0,45600.0,48020.0,48700.0,4800.0,33380.0,9975.0,39120.0,29640.0,28560.0,43420.0,43920.0,168.5,268.0,52400
2024-10-13,136.88,0.233258,53900.0,54500.0,54300.0,49760.0,45580.0,49300.0,48820.0,5000.0,33820.0,10200.0,39360.0,29966.6666666667,28440.0,43880.0,44380.0,170.5,276.0,53600
2024-10-20,137.02,0.233258,54200.0,54900.0,54600.0,49183.3333333333,44566.6666666667,48516.6666666667,48883.3333333333,5600.0,33750.0,10100.0,38341.6666666667,29916.6666666667,27716.6666666667,42900.0,43433.3333333333,173.0,280.0,54500
2024-10-27,137.16,0.233258,54200.0,55000.0,54600.0,47716.6666666667,42883.3333333333,47616.6666666667,47833.3333333333,5600.0,32700.0,10500.0,37116.6666666667,28308.3333333333,26366.6666666667,41166.6666666667,41683.3333333333,167.0,280.0,54500
2024-11-03,136.86,0.23199,54200.0,55000.0,54800.0,47250.0,42566.6666666667,47275.0,46700.0,5600.0,32250.0,9900.0,36616.6666666667,27733.3333333333,26133.3333333333,41075.0,41625.0,169.0,280.0,55000
2024-11-10,136.42,0.2303,54600.0,55300.0,55000.0,47216.6666666667,43150.0,47450.0,46850.0,5450.0,32566.6666666667,9900.0,35933.3333333333,28183.3333333333,26366.6666666667,41600.0,42100.0,171.2,279.0,54800
2024-11-17,135.98,0.2303,54500.0,55100.0,55000.0,47000.0,43050.0,47833.3333333333,47266.6666666667,5350.0,33116.6666666667,9900.0,35158.3333333333,28166.6666666667,25975.0,42000.0,42500.0,172.25,276.0,54100
2024-11-24,135.54,0.2303,54000.0,54900.0,54400.0,46550.0,42350.0,47620.0,46616.6666666667,5300.0,32500.0,9300.0,34075.0,27150.0,25250.0,42000.0,42500.0,170.4,271.0,54000
2024-12-01,135.1,0.233013,53500.0,53800.0,54400.0,46483.3333333333,41350.0,47266.6666666667,46620.0,5250.0,32766.6666666667,9100.0,32900.0,26425.0,24616.6666666667,41350.0,41850.0,168.8,270.0,53800
2024-12-08,134.98,0.24929,53200.0,53300.0,53900.0,46750.0,41850.0,47066.6666666667,46300.0,5250.0,32433.3333333333,8800.0,32933.3333333333,26625.0,24625.0,41200.0,41700.0,166.6,270.0,53000
2024-12-15,134.86,0.24929,53000.0,52400.0,53000.0,46800.0,42050.0,46583.3333333333,46266.6666666667,5350.0,32583.3333333333,9000.0,32541.6666666667,26566.6666666667,24433.3333333333,41150.0,41650.0,164.6,270.0,52400
2024-12-22,134.74,0.24929,51900.0,51800.0,51900.0,47366.6666666667,41633.3333333333,46433.3333333333,46366.6666666667,5300.0,32750.0,9125.0,32316.6666666667,26716.6666666667,24916.6666666667,41983.3333333333,42483.3333333333,164.4,270.0,52300
2024-12-29,134.62,0.24929,51500.0,51600.0,51400.0,47320.0,42383.3333333333,47200.0,46983.3333333333,5250.0,32780.0,9225.0,32100.0,26700.0,24560.0,42020.0,42560.0,158.5,268.0,52600
2025-01-05,134.62,0.254935,51100.0,52100.0,51200.0,47050.0,41900.0,47300.0,47060.0,5200.0,32475.0,9450.0,32550.0,26975.0,24812.5,42275.0,42775.0,157.0,268.0,52500
2025-01-12,134.74,0.257194,50800.0,51900.0,51200.0,46300.0,42325.0,47475.0,47375.0,5200.0,32166.6666666667,9400.0,32491.6666666667,26550.0,24341.6666666667,41566.6666666667,42066.6666666667,156.4,263.0,52200
2025-01-19,134.86,0.257194,50400.0,51700.0,50900.0,46300.0,41616.6666666667,47066.6666666667,46750.0,5000.0,32000.0,9400.0,32491.6666666667,26683.3333333333,24250.0,41483.3333333333,41983.3333333333,154.8,263.0,52200
2025-01-26,134.98,0.257194,50200.0,51000.0,50700.0,46200.0,41533.3333333333,46983.3333333333,46600.0,4900.0,31783.3333333333,9400.0,32483.3333333333,26750.0,24200.0,41183.3333333333,41683.3333333333,154.2,263.0,52200
2025-02-02,135.5,0.260495,50200.0,50900.0,50700.0,46866.6666666667,41366.6666666667,46900.0,46516.6666666667,4900.0,31933.3333333333,9725.0,32766.6666666667,27316.6666666667,25000.0,41700.0,42283.3333333333,151.0,253.0,52700
