Date,"Iron Ore Fines, Odisha Index, India : 0-10mm, Fe 62% 1428","Coal - Richards Bay,South Africa - India - RB2 (5500 NAR)",Pellet_Exw_Raipur,"Mumbai: Scrap Price 80:20 INR/t, 1047","Pig Iron, DAP-Raipur, India : Steel Grade","Sponge Iron, CDRI, DAP Durgapur, India : Mix (70% Lumps, 30% Fines), FeM 78% (+/-1)","Rebar, Exw-Mumbai, India : 12-25mm, IF Route,Fe 500, IS 1786","Sponge Iron, PDRI, Exw-Raipur, India : Lumps,FeM 80%, +/-1","Ingot, Exw-Raipur, India, 3.5 x 4.5 Inch, IS 2830",WPI_MS_Bright_Bars,"Billet, DAP-Mumbai, India,100x100mm, IS 2831",Rebar production IF,"Rebar, Exw-Raipur, India : 12-25mm, IF Route,Fe 500, IS 1786"
2020-04-19,1900.0,46.0,6300.0,22600.0,26620.0,17541.6666666667,33983.3333333333,16991.6666666667,26000.0,102.44,29283.34,0.021,31233.3333333333
2020-04-26,1900.0,33.0,5950.0,22600.0,26620.0,17541.6666666667,33983.3333333333,16991.6666666667,26000.0,102.32,29300.0,0.021,31233.3333333333
2020-05-03,1900.0,33.0,5850.0,22600.0,26620.0,17541.6666666667,33400.0,16991.6666666667,26000.0,102.13,29316.67,0.084581,31300.0
2020-05-10,1900.0,36.0,5850.0,22600.0,23275.0,16966.6666666667,33400.0,15566.6666666667,25850.0,102.07,29333.33,0.169355,32500.0
2020-05-17,1900.0,42.75,5770.0,22600.0,22920.0,16758.3333333333,34200.0,15250.0,26650.0,102.0,29350.0,0.169355,32833.3333333333
2020-05-24,1900.0,45.0,5900.0,22600.0,23100.0,16983.3333333333,34200.0,15366.6666666667,27850.0,101.93,29366.67,0.169355,34066.6666666667
2020-05-31,1900.0,48.0,6000.0,20616.6666666667,24133.3333333333,17450.0,34166.6666666667,16241.6666666667,28500.0,101.87,29383.33,0.169355,35300.0
2020-06-07,1900.0,51.0,6000.0,21166.6666666667,24600.0,17008.3333333333,34100.0,16125.0,28700.0,101.14,29250.0,0.382667,34866.6666666667
2020-06-14,1900.0,44.5,6000.0,21066.6666666667,24600.0,17158.3333333333,34066.6666666667,15833.3333333333,27950.0,100.48,29183.33,0.382667,34383.3333333333
2020-06-21,1900.0,42.0,6000.0,20016.6666666667,24133.3333333333,16366.6666666667,32950.0,14916.6666666667,26550.0,99.82,27533.33,0.382667,32266.6666666667
2020-06-28,1850.0,42.0,5950.0,19616.6666666667,23366.6666666667,16633.3333333333,31683.3333333333,15316.6666666667,27400.0,99.16,27616.67,0.382667,31083.3333333333
2020-07-05,1900.0,42.0,5900.0,19866.6666666667,23500.0,16666.6666666667,31533.3333333333,15816.6666666667,27050.0,99.22,27333.33,0.401269,30883.3333333333
2020-07-12,1950.0,41.5,5925.0,20083.3333333333,23700.0,16983.3333333333,30716.6666666667,16016.6666666667,27350.0,99.94,27166.67,0.40871,30216.6666666667
2020-07-19,2050.0,41.0,6100.0,20733.3333333333,24450.0,17575.0,30600.0,16225.0,27000.0,100.66,27666.67,0.40871,30933.3333333333
2020-07-26,2350.0,41.0,6325.0,21516.6666666667,25600.0,18075.0,30816.6666666667,16783.3333333333,28300.0,101.38,28450.0,0.40871,30700.0
2020-08-02,2350.0,38.0,6800.0,22233.3333333333,26740.0,19108.3333333333,32000.0,17550.0,28000.0,102.4,29266.67,0.41,31733.3333333333
2020-08-09,2350.0,39.0,7200.0,22740.0,27716.6666666667,20110.0,32560.0,18760.0,29400.0,102.7,29640.0,0.413226,32000.0
2020-08-16,2600.0,39.0,8200.0,23880.0,29360.0,21750.0,33680.0,20720.0,30800.0,103.0,31380.0,0.413226,33380.0
2020-08-23,3050.0,43.0,8450.0,23400.0,29083.3333333333,21800.0,34333.3333333333,20041.6666666667,28500.0,103.3,30650.0,0.413226,33600.0
2020-08-30,2950.0,43.9,8450.0,23283.3333333333,28166.6666666667,20775.0,33550.0,19125.0,29000.0,103.6,30450.0,0.413226,32100.0
2020-09-06,3100.0,44.9,8925.0,23866.6666666667,28133.3333333333,21583.3333333333,33600.0,20066.6666666667,29350.0,104.14,30616.67,0.401032,32316.6666666667
2020-09-13,3150.0,42.6,9000.0,24200.0,28033.3333333333,21691.6666666667,33500.0,19833.3333333333,29250.0,104.38,30450.0,0.399,32666.6666666667
2020-09-20,3450.0,43.53,8925.0,23833.3333333333,27933.3333333333,21408.3333333333,33500.0,19300.0,29450.0,104.62,30525.0,0.399,32683.3333333333
2020-09-27,3750.0,48.75,8800.0,23633.3333333333,27666.6666666667,20591.6666666667,33650.0,19025.0,28800.0,104.86,30250.0,0.399,32616.6666666667
2020-10-04,3750.0,49.98,8800.0,23480.0,27200.0,19770.0,33400.0,18580.0,29150.0,106.46,30280.0,0.365839,31940.0
2020-10-11,3500.0,47.75,8300.0,23833.3333333333,27450.0,20658.3333333333,34400.0,19316.6666666667,29300.0,107.82,31150.0,0.340968,32400.0
2020-10-18,3500.0,46.88,8400.0,24083.3333333333,27600.0,21033.3333333333,34966.6666666667,19666.6666666667,29600.0,109.18,31800.0,0.340968,32783.3333333333
2020-10-25,3500.0,45.58,8850.0,24350.0,27600.0,21310.0,35283.3333333333,20400.0,30800.0,110.54,32333.33,0.340968,33066.6666666667
2020-11-01,3900.0,45.38,9050.0,24783.3333333333,28016.6666666667,22330.0,36250.0,21691.6666666667,31100.0,111.9,33083.33,0.360258,33766.6666666667
2020-11-08,4000.0,46.77,9550.0,25250.0,28820.0,23441.6666666667,36900.0,22633.3333333333,32350.0,113.4,33958.33,0.476,34783.3333333333
2020-11-15,4800.0,50.12,10125.0,25220.0,29940.0,23820.0,37580.0,23070.0,33600.0,114.9,34540.0,0.476,34900.0
2020-11-22,6250.0,49.7,11700.0,25866.6666666667,31316.6666666667,25666.6666666667,39183.3333333333,25200.0,34250.0,116.4,36516.67,0.476,36933.3333333333
2020-11-29,6200.0,52.75,11500.0,25500.0,31083.3333333333,25166.6666666667,39650.0,24491.6666666667,34050.0,117.9,36500.0,0.476,37066.6666666667
2020-12-06,6150.0,59.3,11500.0,26833.3333333333,31483.3333333333,26166.6666666667,41200.0,25075.0,34600.0,120.68,37733.33,0.462839,37900.0
2020-12-13,6150.0,57.7,11500.0,27366.6666666667,32383.3333333333,26641.6666666667,41983.3333333333,24850.0,35300.0,121.96,37858.33,0.460645,38483.3333333333
2020-12-20,6150.0,63.58,11950.0,28683.3333333333,33083.3333333333,27683.3333333333,43316.6666666667,25483.3333333333,37550.0,123.24,39733.33,0.460645,40116.6666666667
2020-12-27,6200.0,67.6,12075.0,29040.0,33460.0,27770.0,45020.0,26060.0,38050.0,124.52,40460.0,0.460645,42500.0
2021-01-03,6150.0,67.6,12150.0,30300.0,35600.0,27425.0,47600.0,26150.0,39400.0,125.52,41550.0,0.470323,43700.0
2021-01-10,6100.0,65.52,12300.0,30150.0,36116.6666666667,27366.6666666667,48000.0,26300.0,39200.0,125.23,41666.67,0.483226,44650.0
2021-01-17,6000.0,69.9,12450.0,29000.0,36083.3333333333,26183.3333333333,47166.6666666667,25775.0,37550.0,124.95,40583.33,0.483226,44066.6666666667
2021-01-24,6000.0,71.73,12450.0,27216.6666666667,34533.3333333333,24650.0,44983.3333333333,24416.6666666667,34350.0,124.67,37900.0,0.483226,41716.6666666667
2021-01-31,5900.0,72.3,12450.0,26460.0,32680.0,24160.0,43320.0,23860.0,33300.0,124.38,36820.0,0.483226,39960.0
2021-02-07,5500.0,65.0,12100.0,25850.0,31066.6666666667,23516.6666666667,42100.0,22925.0,32550.0,124.14,35500.0,0.52,37833.3333333333
2021-02-14,5250.0,68.08,11750.0,27183.3333333333,31416.6666666667,24300.0,42266.6666666667,23483.3333333333,33700.0,124.18,36716.67,0.52,38033.3333333333
2021-02-21,5200.0,66.9,11750.0,28533.3333333333,33083.3333333333,26133.3333333333,43533.3333333333,25133.3333333333,36750.0,124.22,39166.67,0.52,40350.0
2021-02-28,5200.0,63.88,11750.0,28783.3333333333,34866.6666666667,26666.6666666667,44500.0,26116.6666666667,38000.0,124.26,39966.67,0.52,41233.3333333333
2021-03-07,5150.0,65.08,12100.0,29616.6666666667,35916.6666666667,27258.3333333333,46016.6666666667,27250.0,37700.0,124.94,41266.67,0.469677,42500.0
2021-03-14,5150.0,67.77,12450.0,29466.6666666667,36633.3333333333,27333.3333333333,45950.0,27316.6666666667,38400.0,125.58,40383.33,0.469677,42150.0
2021-03-21,5250.0,70.7,12000.0,29550.0,36850.0,27433.3333333333,46333.3333333333,27233.3333333333,38100.0,126.22,40433.33,0.469677,42433.3333333333
2021-03-28,5200.0,72.6,11950.0,29800.0,36600.0,27616.6666666667,46300.0,27333.3333333333,39150.0,126.86,40850.0,0.469677,42483.3333333333
2021-04-04,6400.0,75.27,13100.0,31375.0,37700.0,29612.5,47375.0,29525.0,41150.0,128.16,42700.0,0.350624,44550.0
2021-04-11,6700.0,73.3,13500.0,32050.0,38966.6666666667,29491.6666666667,47733.3333333333,29733.3333333333,39900.0,128.82,42016.67,0.261333,44800.0
2021-04-18,7100.0,72.34,14250.0,32866.6666666667,39266.6666666667,29708.3333333333,47900.0,30175.0,41800.0,129.48,43183.33,0.261333,45450.0
2021-04-25,7800.0,71.52,15000.0,33233.3333333333,39683.3333333333,29333.3333333333,49766.6666666667,29425.0,40800.0,130.14,43916.67,0.261333,46400.0
2021-05-02,7800.0,68.06,15000.0,34200.0,39416.6666666667,28966.6666666667,49016.6666666667,28675.0,41100.0,131.13,43883.33,0.347957,45766.6666666667
2021-05-09,7600.0,72.74,15250.0,35366.6666666667,39466.6666666667,29633.3333333333,49783.3333333333,29183.3333333333,41600.0,131.47,45166.67,0.564516,46200.0
2021-05-16,9300.0,78.9,17375.0,36666.6666666667,40166.6666666667,31366.6666666667,50633.3333333333,31416.6666666667,43100.0,131.8,45516.67,0.564516,47216.6666666667
2021-05-23,9300.0,80.34,17750.0,36400.0,40050.0,30566.6666666667,50166.6666666667,29983.3333333333,41250.0,132.13,44266.67,0.564516,46700.0
2021-05-30,8900.0,81.64,16000.0,34616.6666666667,39000.0,30100.0,48250.0,28791.6666666667,40400.0,132.47,42750.0,0.564516,45016.6666666667
2021-06-06,9150.0,85.54,16125.0,34516.6666666667,38800.0,31816.6666666667,47833.3333333333,30583.3333333333,42600.0,132.78,43058.33,0.430645,45733.3333333333
2021-06-13,9150.0,89.08,16125.0,34616.6666666667,39000.0,32783.3333333333,47683.3333333333,30750.0,42400.0,132.76,43500.0,0.408333,46350.0
2021-06-20,9150.0,88.66,16000.0,34483.3333333333,38983.3333333333,32116.6666666667,47300.0,30708.3333333333,42100.0,132.74,43300.0,0.408333,46033.3333333333
2021-06-27,9400.0,90.1,16000.0,34200.0,38583.3333333333,31158.3333333333,45883.3333333333,30283.3333333333,40400.0,132.72,42350.0,0.408333,44900.0
2021-07-04,9600.0,89.44,16000.0,33316.6666666667,37900.0,30050.0,45250.0,29300.0,40200.0,133.04,41083.33,0.411129,43583.3333333333
2021-07-11,9100.0,90.8,16000.0,32750.0,37466.6666666667,30133.3333333333,45466.6666666667,28833.3333333333,40700.0,133.38,41583.33,0.413226,43133.3333333333
2021-07-18,9400.0,94.52,16000.0,33366.6666666667,37900.0,30983.3333333333,47166.6666666667,29050.0,41000.0,133.72,42883.33,0.413226,43766.6666666667
2021-07-25,9200.0,98.36,14600.0,33916.6666666667,38383.3333333333,32066.6666666667,47533.3333333333,29600.0,41300.0,134.06,43616.67,0.413226,44583.3333333333
2021-08-01,8800.0,104.0,14700.0,35283.3333333333,38933.3333333333,32408.3333333333,48300.0,30200.0,42600.0,134.4,44750.0,0.410968,44733.3333333333
2021-08-08,8700.0,104.62,14350.0,35800.0,39483.3333333333,33133.3333333333,49366.6666666667,30933.3333333333,42400.0,134.44,45333.33,0.397419,45333.3333333333
2021-08-15,8500.0,107.46,14350.0,35100.0,39450.0,33125.0,49500.0,31475.0,43100.0,134.48,44783.33,0.397419,45066.6666666667
2021-08-22,8100.0,109.56,13712.5,35466.6666666667,39483.3333333333,33316.6666666667,50116.6666666667,31741.6666666667,42400.0,134.52,45100.0,0.397419,45683.3333333333
2021-08-29,6900.0,109.82,12150.0,34700.0,38883.3333333333,31733.3333333333,49250.0,29933.3333333333,41100.0,134.56,43666.67,0.397419,44833.3333333333
2021-09-05,6750.0,118.15,12150.0,34400.0,38400.0,31241.6666666667,48266.6666666667,29750.0,41300.0,136.12,43316.67,0.418548,44500.0
2021-09-12,6400.0,121.37,11725.0,34600.0,38333.3333333333,30633.3333333333,46700.0,29300.0,41000.0,137.64,42440.0,0.427,44200.0
2021-09-19,5750.0,125.37,11550.0,34933.3333333333,39333.3333333333,31750.0,45700.0,30000.0,41600.0,139.16,42500.0,0.427,44316.6666666667
2021-09-26,5050.0,131.68,11550.0,34733.3333333333,41000.0,31833.3333333333,46150.0,30441.6666666667,41850.0,140.68,43100.0,0.427,44783.3333333333
2021-10-03,5050.0,149.72,12233.33,35240.0,41566.6666666667,34120.0,46620.0,31900.0,45200.0,141.87,44080.0,0.419161,45600.0
2021-10-10,5350.0,170.75,13250.0,36566.6666666667,44300.0,35750.0,50183.3333333333,33816.6666666667,45600.0,141.53,46250.0,0.40871,49466.6666666667
2021-10-17,5550.0,190.25,13850.0,38020.0,45500.0,36666.6666666667,53040.0,35340.0,48500.0,141.2,49720.0,0.40871,51360.0
2021-10-24,6200.0,182.66,13850.0,37900.0,44850.0,36833.3333333333,54066.6666666667,34566.6666666667,45350.0,140.87,48266.67,0.40871,51650.0
2021-10-31,6100.0,142.84,13150.0,36800.0,44260.0,35183.3333333333,52633.3333333333,32966.6666666667,45400.0,140.53,47033.33,0.40871,49900.0
2021-11-07,6000.0,107.07,13150.0,37300.0,43850.0,34312.5,52775.0,32475.0,44700.0,140.08,47300.0,0.499333,49975.0
2021-11-14,5950.0,118.84,12075.0,36750.0,42120.0,32433.3333333333,51450.0,30650.0,42200.0,139.96,45900.0,0.499333,48516.6666666667
2021-11-21,5550.0,106.44,11475.0,36833.3333333333,40800.0,31375.0,50100.0,29366.6666666667,41500.0,139.84,44883.33,0.499333,46050.0
2021-11-28,5200.0,125.44,10816.67,36183.3333333333,39316.6666666667,31033.3333333333,49216.6666666667,28866.6666666667,40500.0,139.72,44216.67,0.499333,45133.3333333333
2021-12-05,5100.0,109.19,9650.0,35633.3333333333,38166.6666666667,31208.3333333333,48916.6666666667,27983.3333333333,39300.0,139.98,44116.67,0.51686,45050.0
2021-12-12,5050.0,107.81,9916.67,35333.3333333333,37666.6666666667,30200.0,48366.6666666667,27483.3333333333,40800.0,140.36,43833.33,0.523871,44416.6666666667
2021-12-19,4500.0,116.94,10075.0,36150.0,38883.3333333333,31225.0,49916.6666666667,28833.3333333333,41600.0,140.74,44683.33,0.523871,45633.3333333333
2021-12-26,4750.0,121.4,10566.67,35600.0,38925.0,30430.0,49580.0,29020.0,42100.0,141.12,43940.0,0.523871,44700.0
2022-01-02,4750.0,111.48,10850.0,36400.0,39500.0,32100.0,50600.0,30900.0,42600.0,142.5,45416.67,0.517419,46500.0
2022-01-09,4750.0,110.3,10850.0,36400.0,39600.0,32366.6666666667,50733.3333333333,30816.6666666667,43350.0,143.5,45833.33,0.50129,46366.6666666667
2022-01-16,4600.0,136.2,11216.67,37050.0,41150.0,34800.0,51566.6666666667,32200.0,44650.0,144.5,47033.33,0.50129,47650.0
2022-01-23,4900.0,147.36,11625.0,37383.3333333333,42916.6666666667,36116.6666666667,52683.3333333333,33016.6666666667,45200.0,145.5,48233.33,0.50129,48516.6666666667
2022-01-30,5300.0,162.48,12050.0,37720.0,45040.0,36830.0,53720.0,34340.0,47800.0,146.5,49560.0,0.50129,49900.0
2022-02-06,5400.0,163.46,12200.0,38316.6666666667,46883.3333333333,37633.3333333333,55900.0,34850.0,47800.0,150.26,51066.67,0.536613,51583.3333333333
2022-02-13,5900.0,179.2,12550.0,38050.0,47166.6666666667,36850.0,56483.3333333333,34025.0,46100.0,153.02,50233.33,0.5425,51716.6666666667
2022-02-20,5900.0,184.8,12550.0,37900.0,47283.3333333333,36025.0,56166.6666666667,34400.0,47700.0,155.78,50433.33,0.5425,52000.0
2022-02-27,6200.0,195.4,12700.0,39500.0,47400.0,36583.3333333333,57200.0,35500.0,49150.0,158.54,51716.67,0.5425,53416.6666666667
2022-03-06,6500.0,308.2,13425.0,43033.3333333333,52100.0,39733.3333333333,62616.6666666667,39816.6666666667,56500.0,161.76,57483.33,0.509113,58450.0
2022-03-13,6800.0,393.4,14500.0,46483.3333333333,56683.3333333333,43316.6666666667,71800.0,43433.3333333333,56300.0,162.22,61466.67,0.503548,65200.0
2022-03-20,6300.0,335.0,14500.0,42500.0,55825.0,40200.0,68950.0,40550.0,55500.0,162.68,56800.0,0.503548,63375.0
2022-03-27,6150.0,220.4,14500.0,43883.3333333333,58666.6666666667,42100.0,68700.0,40933.3333333333,56900.0,163.14,59133.33,0.503548,64066.6666666667
2022-04-03,6000.0,234.2,13650.0,43066.6666666667,58316.6666666667,40416.6666666667,67433.3333333333,38133.3333333333,55700.0,162.76,58033.33,0.486742,61766.6666666667
2022-04-10,6000.0,240.6,13150.0,43316.6666666667,57233.3333333333,38475.0,65966.6666666667,36766.6666666667,53200.0,161.92,56983.33,0.464333,60266.6666666667
2022-04-17,5700.0,273.0,12150.0,42400.0,57216.6666666667,38275.0,63633.3333333333,36350.0,55500.0,161.08,56833.33,0.464333,59116.6666666667
2022-04-24,6050.0,278.8,11933.33,45216.6666666667,58316.6666666667,39983.3333333333,65866.6666666667,37833.3333333333,55000.0,160.24,59533.33,0.464333,62566.6666666667
2022-05-01,5700.0,252.4,11350.0,44166.6666666667,57466.6666666667,37975.0,63983.3333333333,35750.0,55300.0,159.4,57283.33,0.47671,60450.0
2022-05-08,5650.0,252.2,11083.33,44000.0,56983.3333333333,37400.0,64100.0,35183.3333333333,54900.0,158.32,56983.33,0.550968,59833.3333333333
2022-05-15,5550.0,283.6,10950.0,43850.0,54916.6666666667,36066.6666666667,61816.6666666667,34716.6666666667,52400.0,157.24,55033.33,0.550968,58383.3333333333
2022-05-22,4800.0,292.4,10416.67,42750.0,51600.0,35091.6666666667,59466.6666666667,34050.0,50200.0,156.16,52566.67,0.550968,56650.0
2022-05-29,4000.0,253.2,10150.0,38500.0,46416.6666666667,32533.3333333333,55883.3333333333,32183.3333333333,44400.0,155.08,48183.33,0.550968,52350.0
2022-06-05,3600.0,247.0,10150.0,38483.3333333333,44183.3333333333,33316.6666666667,55466.6666666667,31266.6666666667,44350.0,153.94,47933.33,0.557419,49833.3333333333
2022-06-12,3300.0,230.0,8316.67,37983.3333333333,43516.6666666667,32316.6666666667,54533.3333333333,30675.0,44100.0,153.88,46850.0,0.56,49816.6666666667
2022-06-19,3150.0,202.0,7950.0,37833.3333333333,43550.0,32058.3333333333,52716.6666666667,31191.6666666667,45900.0,153.82,47150.0,0.56,50450.0
2022-06-26,3100.0,213.0,7575.0,37500.0,44050.0,32833.3333333333,52416.6666666667,31750.0,47150.0,153.76,47116.67,0.56,51233.3333333333
2022-07-03,3200.0,205.0,8050.0,38550.0,44800.0,34508.3333333333,54283.3333333333,32783.3333333333,48200.0,153.72,49233.33,0.530968,52516.6666666667
2022-07-10,3500.0,244.0,8500.0,39766.6666666667,45900.0,35600.0,54900.0,33966.6666666667,50100.0,153.73,50683.33,0.492258,52850.0
2022-07-17,3500.0,237.0,8850.0,42466.6666666667,47400.0,36650.0,55700.0,35250.0,48100.0,153.75,51666.67,0.492258,54600.0
2022-07-24,3550.0,225.0,8850.0,40700.0,47016.6666666667,35633.3333333333,54300.0,33275.0,46500.0,153.77,49283.33,0.492258,52116.6666666667
2022-07-31,3650.0,225.0,8900.0,40716.6666666667,47150.0,36300.0,53200.0,34133.3333333333,49300.0,153.78,50100.0,0.492258,51583.3333333333
2022-08-07,3250.0,225.0,9150.0,42666.6666666667,47333.3333333333,36566.6666666667,55650.0,35133.3333333333,47750.0,153.08,51233.33,0.49,52466.6666666667
2022-08-14,3600.0,195.0,9150.0,42560.0,46775.0,36040.0,55560.0,34510.0,49200.0,152.36,51360.0,0.49,51820.0
2022-08-21,3400.0,210.0,9150.0,43320.0,47200.0,36320.0,56440.0,35080.0,48300.0,151.64,51600.0,0.49,52320.0
2022-08-28,3400.0,210.0,8900.0,42583.3333333333,46700.0,35583.3333333333,55633.3333333333,34283.3333333333,47850.0,150.92,51150.0,0.49,51350.0
2022-09-04,3400.0,210.0,8425.0,41300.0,45950.0,35041.6666666667,55500.0,33350.0,47200.0,150.4,50300.0,0.49,50666.6666666667
2022-09-11,3450.0,210.0,8200.0,40200.0,45150.0,34566.6666666667,54983.3333333333,32508.3333333333,47100.0,150.6,49716.67,0.49,50950.0
2022-09-18,3400.0,214.0,8100.0,39450.0,44766.6666666667,34308.3333333333,54566.6666666667,32516.6666666667,47450.0,150.8,49833.33,0.49,51750.0
2022-09-25,3500.0,215.0,8150.0,38716.6666666667,44383.3333333333,34083.3333333333,54450.0,31933.3333333333,47500.0,151.0,49100.0,0.49,51433.3333333333
2022-10-02,3500.0,215.0,8275.0,39250.0,44033.3333333333,34733.3333333333,54866.6666666667,31791.6666666667,48200.0,150.6,50300.0,0.49129,51916.6666666667
2022-10-09,3500.0,215.0,8400.0,39360.0,44040.0,35216.6666666667,55560.0,31870.0,48350.0,150.0,50480.0,0.494516,52080.0
2022-10-16,3500.0,191.0,8350.0,39400.0,43983.3333333333,34766.6666666667,56000.0,31541.6666666667,46800.0,149.4,50300.0,0.494516,51650.0
2022-10-23,3700.0,175.0,8300.0,38483.3333333333,43460.0,33991.6666666667,55400.0,31433.3333333333,47000.0,148.8,49266.67,0.494516,50350.0
2022-10-30,3600.0,175.0,8225.0,37825.0,43000.0,33325.0,55600.0,31625.0,45800.0,148.2,49200.0,0.494516,50775.0
2022-11-06,3500.0,175.0,7900.0,36983.3333333333,42316.6666666667,32733.3333333333,54566.6666666667,30900.0,44450.0,147.66,47866.67,0.520645,49700.0
2022-11-13,3400.0,168.0,7900.0,36150.0,41033.3333333333,31675.0,53500.0,30041.6666666667,43200.0,147.72,46950.0,0.525,48500.0
2022-11-20,3400.0,150.0,8216.67,34100.0,39500.0,30958.3333333333,51383.3333333333,28741.6666666667,43500.0,147.78,44683.33,0.525,46166.6666666667
2022-11-27,3900.0,150.0,9150.0,33800.0,39150.0,31975.0,52750.0,28833.3333333333,40700.0,147.84,44533.33,0.525,46866.6666666667
2022-12-04,4250.0,149.0,8650.0,34700.0,39183.3333333333,32908.3333333333,52350.0,29333.3333333333,41700.0,148.76,45200.0,0.476613,46366.6666666667
2022-12-11,4350.0,150.0,8825.0,36216.6666666667,40150.0,33025.0,53066.6666666667,30483.3333333333,43500.0,149.62,46700.0,0.440323,47633.3333333333
2022-12-18,4500.0,150.0,9116.67,36266.6666666667,40441.6666666667,32991.6666666667,53066.6666666667,30383.3333333333,43800.0,150.48,46100.0,0.440323,47700.0
2022-12-25,4500.0,150.0,9350.0,36300.0,40333.3333333333,33116.6666666667,52700.0,30658.3333333333,44500.0,151.34,46216.67,0.440323,48050.0
2023-01-01,4700.0,150.0,9500.0,38000.0,42250.0,34183.3333333333,54700.0,31966.6666666667,46600.0,152.2,48266.67,0.460645,49850.0
2023-01-08,4850.0,150.17,9675.0,38350.0,43116.6666666667,35450.0,56283.3333333333,32366.6666666667,46900.0,151.94,50050.0,0.582581,51383.3333333333
2023-01-15,4900.0,151.0,9783.33,37516.6666666667,43066.6666666667,35525.0,56133.3333333333,32100.0,48000.0,151.68,50250.0,0.582581,51433.3333333333
2023-01-22,5000.0,151.0,10300.0,37433.3333333333,44300.0,35575.0,57266.6666666667,32458.3333333333,47100.0,151.42,51200.0,0.582581,52450.0
2023-01-29,5250.0,151.0,10300.0,37080.0,44030.0,34950.0,57900.0,32100.0,46800.0,151.16,51040.0,0.582581,51760.0
2023-02-05,5400.0,142.67,10300.0,36583.3333333333,43266.6666666667,33941.6666666667,58566.6666666667,31975.0,45800.0,150.68,50233.33,0.666452,51516.6666666667
2023-02-12,5400.0,123.0,10050.0,36000.0,42158.3333333333,32908.3333333333,57600.0,31475.0,44950.0,150.46,48716.67,0.7,50350.0
2023-02-19,5400.0,115.0,10050.0,36416.6666666667,41883.3333333333,32900.0,56316.6666666667,31541.6666666667,46450.0,150.24,48800.0,0.7,50383.3333333333
2023-02-26,5700.0,115.0,10350.0,36900.0,42333.3333333333,33216.6666666667,56483.3333333333,31875.0,45400.0,150.02,48450.0,0.7,50900.0
2023-03-05,5700.0,115.0,10350.0,37433.3333333333,42300.0,33075.0,56000.0,31775.0,45800.0,149.38,48933.33,0.654839,50266.6666666667
2023-03-12,5700.0,114.5,10250.0,38666.6666666667,42200.0,33116.6666666667,56200.0,32125.0,45800.0,148.96,49700.0,0.636774,50625.0
2023-03-19,5700.0,109.67,10250.0,38766.6666666667,41750.0,32191.6666666667,56533.3333333333,31508.3333333333,45400.0,148.54,48600.0,0.636774,50383.3333333333
2023-03-26,5700.0,110.6,10250.0,37600.0,40983.3333333333,31625.0,55600.0,30816.6666666667,45500.0,148.12,47683.33,0.636774,50033.3333333333
2023-04-02,5700.0,111.83,9800.0,37883.3333333333,40508.3333333333,31758.3333333333,55500.0,30266.6666666667,45850.0,147.45,48300.0,0.602839,50216.6666666667
2023-04-09,5700.0,114.2,9700.0,38500.0,42166.6666666667,32258.3333333333,55500.0,30458.3333333333,45800.0,147.2,48283.33,0.518,50400.0
2023-04-16,5700.0,110.67,9650.0,38250.0,42875.0,32558.3333333333,54800.0,30183.3333333333,46000.0,146.95,47816.67,0.518,50250.0
2023-04-23,5700.0,109.17,9375.0,38416.6666666667,43158.3333333333,32991.6666666667,54866.6666666667,30266.6666666667,45900.0,146.7,48283.33,0.518,50650.0
2023-04-30,5600.0,109.0,9250.0,37683.3333333333,42516.6666666667,32291.6666666667,54433.3333333333,29450.0,45150.0,146.45,47566.67,0.518,49883.3333333333
2023-05-07,5600.0,106.0,8700.0,36766.6666666667,41341.6666666667,30891.6666666667,53383.3333333333,28025.0,43050.0,145.5,46300.0,0.68871,48566.6666666667
2023-05-14,5600.0,100.0,8700.0,37133.3333333333,42566.6666666667,30458.3333333333,53050.0,28791.6666666667,43900.0,144.8,47133.33,0.68871,47716.6666666667
2023-05-21,5400.0,88.0,9050.0,38166.6666666667,42508.3333333333,30008.3333333333,54050.0,29500.0,43700.0,144.1,47200.0,0.68871,48116.6666666667
2023-05-28,5400.0,88.0,9100.0,37483.3333333333,41783.3333333333,29033.3333333333,53500.0,28216.6666666667,43100.0,143.4,46116.67,0.68871,47583.3333333333
2023-06-04,5500.0,86.5,8950.0,37583.3333333333,41100.0,28841.6666666667,52366.6666666667,27708.3333333333,42700.0,141.88,45533.33,0.608495,46950.0
2023-06-11,5500.0,84.67,8875.0,37200.0,41525.0,29491.6666666667,51483.3333333333,28225.0,43600.0,141.06,45866.67,0.548333,47400.0
2023-06-18,5200.0,84.0,8900.0,37000.0,41758.3333333333,30266.6666666667,51100.0,28158.3333333333,43550.0,140.24,45816.67,0.548333,47666.6666666667
2023-06-25,5200.0,84.0,8900.0,36966.6666666667,41000.0,29941.6666666667,50783.3333333333,27416.6666666667,43050.0,139.42,45616.67,0.548333,47250.0
2023-07-02,4950.0,84.0,8900.0,36283.3333333333,40175.0,29566.6666666667,49433.3333333333,27100.0,42500.0,138.78,44600.0,0.571667,46666.6666666667
2023-07-09,4800.0,89.33,8900.0,34616.6666666667,39641.6666666667,28958.3333333333,48150.0,26791.6666666667,41600.0,138.97,43416.67,0.63,45600.0
2023-07-16,4700.0,90.0,8900.0,34000.0,38866.6666666667,28225.0,47183.3333333333,26375.0,40300.0,139.15,42633.33,0.63,44300.0
